name,edition,condition,language,price_eur,quantity
Dosis hipnotizante,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Vilnarca cruel,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Bombacráneo del Horno,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Acondicionadora de Unctus,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Tanque de renacimiento,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Expandir la esfera,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Paladín de la depredación,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Silla de batalla sylvok,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Violentador venenoso,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Proliferación viral,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Depósito de generación,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Espinodermo evolucionado,Pirexia: Todos serán uno,NM,Inglés,0.2,4
"Malcator, supervisor de la pureza",Pirexia: Todos serán uno,NM,Inglés,0.2,4
Monumento a la perfección,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Tablilla de perfeccionamiento,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Centinela del Anexo,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Híbrido alavacío,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Observador contaminado,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Carga de los ácaros,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Castigadora del Horno,Pirexia: Todos serán uno,NM,Inglés,0.15,4
"Ria Ivor, ruina de Fortaleza del Filo",Pirexia: Todos serán uno,NM,Inglés,0.2,4
Pantano (V.1),Pirexia: Todos serán uno,NM,Inglés,0.2,4
Montaña (V.1),Pirexia: Todos serán uno,NM,Inglés,0.2,4
Basilisco escupeicor,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Putredotisa necrógena,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Adaptada evolucionadora,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Salva de los rebeldes,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Devastador corteceniza,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Bosque (V.1),Pirexia: Todos serán uno,NM,Inglés,0.15,4
"Geth, barón de los contratos",Pirexia: Todos serán uno,NM,Inglés,0.2,4
"Slobad, trasgo de hierro",Pirexia: Todos serán uno,NM,Inglés,0.2,4
La Fachada Monumental,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Apoteosis llameante,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Cuaderno de trabajo de Tamiyo,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Propagar la infección,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Vigilante de las alturas,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Asalto nocivo,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Llanura (V.1),Pirexia: Todos serán uno,NM,Inglés,0.15,4
Entusiasmo ante la posibilidad,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Desvanecerse en la eternidad,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Ascenso del aspirante,Pirexia: Todos serán uno,NM,Inglés,0.15,2
Apóstol de la invasión,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Paladín alzanims,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Centinela cefalópodo,Pirexia: Todos serán uno,NM,Inglés,0.15,4
La Basílica Pálida,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Bosque (V.1),Pirexia: Todos serán uno,NM,Inglés,0.2,4
El Pabellón Quirúrgico,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Isla (V.1),Pirexia: Todos serán uno,NM,Inglés,0.2,4
Expansión terramórfica,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Llanura (V.1),Pirexia: Todos serán uno,NM,Inglés,0.2,4
El Laberinto de los Cazadores,Pirexia: Todos serán uno,NM,Inglés,0.15,4
La Basílica Pálida,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Los Fosos del Dros,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Bombacráneo quirúrgica,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Prisma profético,Pirexia: Todos serán uno,NM,Inglés,0.5,4
Atlas pirexiano,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Desplazadunas,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Bombacráneo del Horno,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Bombacráneo del Laberinto,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Myr custodio,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Crecimiento titánico,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Tyrranax atroz,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Bombacráneo del Dros,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Bombacráneo de la Basílica,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Cultivador de oxihiedra,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Devorador guadañaceleste,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Depredación despiadada,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Enfermera de la plaga,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Trol consumeaceite,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Protector de la depredación,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Mantis filomaraña,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Manto del Laberinto,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Pataslargas de cobre,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Acechadora ruinárbol,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Cantaesporas adaptativa,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Quebrantadora vúlshok,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Carga voltaica,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Lanzador de metralla,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Agitador aserrador,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Represalia ígnea,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Corte de hexoro,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Carcajeante de Kuldotha,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Ráfaga peligrosa,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Aspirante filoinjerto,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Centurión martilloforja,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Zancudo del Horno,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Liberar de la carne,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Turba de la chimenea,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Grabadora de axiomas,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Líder de colmena aguijoneador,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Decapitador de Sheoldred,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Trampa de chatarra engullidora,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Ofrecer la inmortalidad,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Gladiadora esquelética,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Centurión despiadada,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Vilnarca cruel,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Esquirge buscahuesos,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Dosis hipnotizante,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Zancudo de la red mental,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Conservador de la red mental,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Pescador de mercurio,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Sintetizador de icor,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Vigilante de Malcator,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Rapaz gitáxica,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Anatomista gitáxico,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Experimento a la fuga,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Ojo de Malcator,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Rondador de cromo,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Desvanecerse en la eternidad,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Convicción del fanático,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Bailarín de tendones,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Agente de la Ortodoxia,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Bardiche mirrodiano,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Ajusticiador con quijadas,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Yelmo de Guardaoro,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Iluminado leonino,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Planeador dentado,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Rapaz desolladora,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Duelista de fe profunda,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Esquife esquelético,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Gólem icorazado,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Pastora de la Basílica,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Inyector protésico,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Miriápodo de Atraxa,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Evangelista de la vivisección,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Observador contaminado,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Quimera nucleosuero,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Devastador corteceniza,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Engendrador ardiente,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Látigo de la Fortaleza del Filo,Pirexia: Todos serán uno,NM,Inglés,0.2,3
Centinela cefalópodo,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Proliferación viral,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Asalto nocivo,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Silla de batalla sylvok,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Paladín de la depredación,Pirexia: Todos serán uno,NM,Inglés,0.2,1
Glóbulo de incubación,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Consagrador de Úrabrask,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Vigilacielos de la resistencia,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Salva de los rebeldes,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Rematador de Óxida,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Sacrificio de Nahiri,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Corredor magmático,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Alabarda de hexoro,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Castigadora del Horno,Pirexia: Todos serán uno,NM,Inglés,0.2,1
Depósito de generación,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Despertar al durmiente,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Necrotitán voraz,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Necromosquito,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Paladín alzanims,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Propagar la infección,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Acondicionadora de Unctus,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Alimaña chillona,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Ulcerazoa vigilante,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Construcción ambulante,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Teórica del trasplante,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Colibrí retumbante,Pirexia: Todos serán uno,NM,Inglés,0.2,1
Draco arrastrero,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Inmovilizador de Tamiyo,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Resistencia reunida,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Fuente del progreso,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Velo de asimilación,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Cirujano atmosférico,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Seccionacarne infestado,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Fanática de porcelana,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Alas planeadoras de hexoro,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Alas planeadoras de hexoro,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Seccionacarne infestado,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Contra todo pronóstico,Pirexia: Todos serán uno,NM,Inglés,0.2,4
Apóstol de la invasión,Pirexia: Todos serán uno,NM,Inglés,0.2,4
El Pabellón Quirúrgico,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Los Fosos del Dros,Pirexia: Todos serán uno,NM,Inglés,0.1,4
El Laberinto de los Cazadores,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Prisma profético,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Atlas pirexiano,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Bombacráneo del Laberinto,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Desplazadunas,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Bombacráneo de la Basílica,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Tyrranax atroz,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Crecimiento titánico,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Devorador guadañaceleste,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Cultivador de oxihiedra,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Protector de la depredación,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Depredación despiadada,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Enfermera de la plaga,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Trol consumeaceite,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Manto del Laberinto,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Mantis filomaraña,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Pataslargas de cobre,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Enramada carnívora,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Acechadora ruinárbol,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Vórrac contagioso,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Quebrantadora vúlshok,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Cantaesporas adaptativa,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Represalia ígnea,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Lanzador de metralla,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Carcajeante de Kuldotha,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Zancudo del Horno,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Corte de hexoro,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Liberar de la carne,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Turba de la chimenea,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Centurión martilloforja,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Aspirante filoinjerto,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Líder de colmena aguijoneador,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Coacción,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Gladiadora esquelética,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Centurión despiadada,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Pescador de mercurio,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Esquirge buscahuesos,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Zancudo de la red mental,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Vigilante de Malcator,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Conservador de la red mental,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Rapaz gitáxica,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Anatomista gitáxico,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Ascenso del aspirante,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Rondador de cromo,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Experimento a la fuga,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Convicción del fanático,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Agente de la Ortodoxia,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Bardiche mirrodiano,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Asistente del adoctrinamiento,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Iluminado leonino,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Carga de los ácaros,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Duelista de fe profunda,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Yelmo de Guardaoro,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Esquife esquelético,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Pastora de la Basílica,Pirexia: Todos serán uno,NM,Inglés,0.1,4
Gólem icorazado,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Evangelista de la vivisección,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Engendrador ardiente,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Quimera nucleosuero,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Glóbulo de incubación,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Consagrador de Úrabrask,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Vigilacielos de la resistencia,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Rematador de Óxida,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Sacrificio de Nahiri,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Corredor magmático,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Alabarda de hexoro,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Fundiforme vehemente,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Despertar al durmiente,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Necromosquito,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Necrotitán voraz,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Alimaña chillona,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Construcción ambulante,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Ulcerazoa vigilante,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Teórica del trasplante,Pirexia: Todos serán uno,NM,Inglés,0.15,4
Mensaje trascendente,Marcha de las máquinas,NM,Inglés,0.2,4
Metabolizador tumefacto,Marcha de las máquinas,NM,Inglés,0.2,4
Guerrero de ruinaskar,Marcha de las máquinas,NM,Inglés,0.2,4
Albor iridiscente,Marcha de las máquinas,NM,Inglés,0.2,4
"Glissa, heraldo de la depredación",Marcha de las máquinas,NM,Inglés,0.2,4
Invasión de Alara // Despertar el Remolino,Marcha de las máquinas,NM,Inglés,0.2,4
"Quintorius, maestro sabio",Marcha de las máquinas,NM,Inglés,0.2,4
Rankle y Torbran,Marcha de las máquinas,NM,Inglés,0.2,4
Invasión de Bélenon // Himno de guerra de Bélenon,Marcha de las máquinas,NM,Inglés,0.15,4
Invasión de Dominaria // Protegedogmas de Serra,Marcha de las máquinas,NM,Inglés,0.15,4
Inquisidor de Norn,Marcha de las máquinas,NM,Inglés,0.15,4
Despertar pirexiano,Marcha de las máquinas,NM,Inglés,0.15,4
Expulsar de la existencia,Marcha de las máquinas,NM,Inglés,0.15,4
Seraph of New Capenna // Seraph of New Phyrexia,Marcha de las máquinas,NM,Inglés,0.15,4
Sun-Blessed Guardian // Furnace-Blessed Conqueror,Marcha de las máquinas,NM,Inglés,0.15,4
Cultivador de carne,Marcha de las máquinas,NM,Inglés,0.15,4
Lancera zhalfirina,Marcha de las máquinas,NM,Inglés,0.15,4
Rechazo artístico,Marcha de las máquinas,NM,Inglés,0.15,4
Alas astrales,Marcha de las máquinas,NM,Inglés,0.15,4
Captive Weird // Compleated Conjurer,Marcha de las máquinas,NM,Inglés,0.15,4
Corrupción de Towashi,Marcha de las máquinas,NM,Inglés,0.15,4
Invasión de Kamigawa // Saboteadores de la azotea,Marcha de las máquinas,NM,Inglés,0.15,4
Invasión de Vryn // Anillo mágico sobrecargado,Marcha de las máquinas,NM,Inglés,0.15,4
Buhonero de presagios,Marcha de las máquinas,NM,Inglés,0.15,4
Oráculo de la tragedia,Marcha de las máquinas,NM,Inglés,0.15,4
Skyclave Aerialist // Skyclave Invader,Marcha de las máquinas,NM,Inglés,0.15,4
Sueño embrujado,Marcha de las máquinas,NM,Inglés,0.15,4
Caballero estroboscópico de Xerex,Marcha de las máquinas,NM,Inglés,0.15,4
Blightreaper Thallid // Blightsower Thallid,Marcha de las máquinas,NM,Inglés,0.15,4
Pesadilla colectiva,Marcha de las máquinas,NM,Inglés,0.15,4
Maestro de caza perfeccionado,Marcha de las máquinas,NM,Inglés,0.15,4
Don del perfeccionamiento,Marcha de las máquinas,NM,Inglés,0.15,4
Invasión de Eldraine // Hadas aguijoneadoras,Marcha de las máquinas,NM,Inglés,0.15,4
Invasión de Ulgrotha // Abuela Ravi Sengir,Marcha de las máquinas,NM,Inglés,0.15,4
Reutilización despiadada,Marcha de las máquinas,NM,Inglés,0.15,4
Nezumi Freewheeler // Hideous Fleshwheeler,Marcha de las máquinas,NM,Inglés,0.15,4
Gargantúa pirexiano,Marcha de las máquinas,NM,Inglés,0.15,4
Dejar inerte,Marcha de las máquinas,NM,Inglés,0.15,4
Berserker con hoja del desdeño,Marcha de las máquinas,NM,Inglés,0.15,4
Escalda intrépida,Marcha de las máquinas,NM,Inglés,0.15,4
Gremlin del Horno,Marcha de las máquinas,NM,Inglés,0.15,4
Riendas del Horno,Marcha de las máquinas,NM,Inglés,0.15,4
Harried Artisan // Phyrexian Skyflayer,Marcha de las máquinas,NM,Inglés,0.15,4
Invasión de Mercadia // Esculpellamas kyren,Marcha de las máquinas,NM,Inglés,0.15,4
Invasión de Regatha // Discípulos del infierno,Marcha de las máquinas,NM,Inglés,0.15,4
Espadón ramosiano,Marcha de las máquinas,NM,Inglés,0.15,4
Matón pendenciero,Marcha de las máquinas,NM,Inglés,0.15,4
Abrasarramas shivano,Marcha de las máquinas,NM,Inglés,0.15,4
Avivar las llamas,Marcha de las máquinas,NM,Inglés,0.15,4
Triturador de la Hueste de Cobre,Marcha de las máquinas,NM,Inglés,0.15,4
Gnottvold Hermit // Chrome Host Hulk,Marcha de las máquinas,NM,Inglés,0.15,4
Herbology Instructor // Malady Invoker,Marcha de las máquinas,NM,Inglés,0.15,4
Invasión de Muraganda // Plasma primario,Marcha de las máquinas,NM,Inglés,0.15,4
Dorsovela voraz,Marcha de las máquinas,NM,Inglés,0.15,4
Moloc acechador de las arenas,Marcha de las máquinas,NM,Inglés,0.15,4
Asaltar el Núcleo de la Semilla,Marcha de las máquinas,NM,Inglés,0.15,4
Negociadora espabilada,Marcha de las máquinas,NM,Inglés,0.15,4
Ataque en tándem,Marcha de las máquinas,NM,Inglés,0.15,4
Horizonte enmarañado,Marcha de las máquinas,NM,Inglés,0.15,4
Pendenciero botánico,Marcha de las máquinas,NM,Inglés,0.15,4
Protectora de vainas élfica,Marcha de las máquinas,NM,Inglés,0.15,4
Invasión de Amonkhet // Converso de lazotep,Marcha de las máquinas,NM,Inglés,0.15,4
"Invasión de Kaladesh // Alaetérea, nave insignia de Escama Áurea",Marcha de las máquinas,NM,Inglés,0.15,4
Invasión de Kylem // Equipo de Valor's Reach,Marcha de las máquinas,NM,Inglés,0.15,4
Invasión de Lorwyn // Fuerzas aventadoras,Marcha de las máquinas,NM,Inglés,0.15,4
Invasión de Moag // Dríadas antomantes,Marcha de las máquinas,NM,Inglés,0.15,4
Invasión de Nueva Capenna // Cañón crepitante sagrado,Marcha de las máquinas,NM,Inglés,0.15,4
Invasión de Pyrulea // Cuernorrecio descomunal,Marcha de las máquinas,NM,Inglés,0.15,4
Invasión de Xerex // Paladín del vértice,Marcha de las máquinas,NM,Inglés,0.15,4
