name,edition,condition,language,price_eur,quantity
Caso del pacto roto,Asesinatos en la mansión Karlov,NM,Español,0.2,1
Centinela de Sumala,Asesinatos en la mansión Karlov,NM,Español,0.15,1
Chivo expiatorio frenético,Asesinatos en la mansión Karlov,NM,Español,0.1,1
Chivo expiatorio frenético,Asesinatos en la mansión Karlov,NM,Inglés,0.13,4
Cieno de lesa humanidad,Asesinatos en la mansión Karlov,NM,Español,0.9,3
Congregación de jugadores,Asesinatos en la mansión Karlov,NM,Español,0.3,1
Críptex,Asesinatos en la mansión Karlov,NM,Inglés,0.1,1
Cuerda,Asesinatos en la mansión Karlov,NM,Español,0.05,1
De eso nada,Asesinatos en la mansión Karlov,NM,Inglés,0.12,2
De eso nada,Asesinatos en la mansión Karlov,NM,Español,0.1,1
Deducir,Asesinatos en la mansión Karlov,NM,Inglés,0.15,6
Deducir,Asesinatos en la mansión Karlov,NM,Español,0.14,2
Dejar fríos,Asesinatos en la mansión Karlov,NM,Español,0.05,1
Descartar lo imposible,Asesinatos en la mansión Karlov,NM,Español,0.05,1
Distrito comercial,Asesinatos en la mansión Karlov,NM,Español,10.3,1
Erudito con núcleo de vapor,Asesinatos en la mansión Karlov,NM,Español,0.34,4
Escaparse (V.2),Asesinatos en la mansión Karlov,NM,Español,0.5,3
Esconderse a plena vista,Asesinatos en la mansión Karlov,NM,Español,0.15,1
Escritora de novela negra,Asesinatos en la mansión Karlov,NM,Español,0.64,3
Estragos de Anzrag,Asesinatos en la mansión Karlov,NM,Español,0.23,2
Extremista de la Espesura,Asesinatos en la mansión Karlov,NM,Español,0.12,1
"Ezrim, director de la Agencia",Asesinatos en la mansión Karlov,NM,Español,0.2,1
Familiar del foro,Asesinatos en la mansión Karlov,NM,Inglés,0.1,2
Fuerza fanática,Asesinatos en la mansión Karlov,NM,Español,0.05,1
Furia premeditada,Asesinatos en la mansión Karlov,NM,Inglés,0.12,6
Fénix de faroluz,Asesinatos en la mansión Karlov,NM,Español,0.1,1
Férox de Rompehachas,Asesinatos en la mansión Karlov,NM,Inglés,0.34,1
Férox de Rompehachas,Asesinatos en la mansión Karlov,NM,Español,0.3,1
Guardián del vecindario,Asesinatos en la mansión Karlov,NM,Español,0.05,1
Halcón codiciado,Asesinatos en la mansión Karlov,NM,Español,0.2,1
Heroína del Distrito Décimo,Asesinatos en la mansión Karlov,NM,Inglés,0.1,1
Incinerador de culpables,Asesinatos en la mansión Karlov,NM,Español,0.8,2
Inspector novato,Asesinatos en la mansión Karlov,NM,Inglés,0.3,2
Interrogatorio exhaustivo,Asesinatos en la mansión Karlov,NM,Español,0.2,1
Investigadora de homicidios,Asesinatos en la mansión Karlov,NM,Español,0.6,1
Investigadora wojek (V.2),Asesinatos en la mansión Karlov,NM,Inglés,0.24,1
Investigadora wojek (V.2),Asesinatos en la mansión Karlov,NM,Español,0.3,1
Ira del Alma del mundo,Asesinatos en la mansión Karlov,NM,Español,0.7,1
"Izoni, corazón de la red",Asesinatos en la mansión Karlov,NM,Español,0.2,1
Jamón de krovod,Asesinatos en la mansión Karlov,NM,Español,0.05,2
"Judith, experta en matanzas",Asesinatos en la mansión Karlov,NM,Español,0.3,1
"Judith, experta en matanzas",Asesinatos en la mansión Karlov,NM,Inglés,0.6,1
"Kellan, Inquisitive Prodigy // Seguir al sospechoso",Asesinatos en la mansión Karlov,NM,Español,0.6,1
"Krenko, barón de la calle Hojalata",Asesinatos en la mansión Karlov,NM,Español,0.2,1
Largo adiós,Asesinatos en la mansión Karlov,NM,Español,0.4,1
"Lazav, portador de rostros",Asesinatos en la mansión Karlov,NM,Inglés,0.2,1
Llamar a una testigo sorpresa,Asesinatos en la mansión Karlov,NM,Inglés,0.12,2
Llanura (V.1),Asesinatos en la mansión Karlov,NM,Español,0.2,2
Mascarada ilícita,Asesinatos en la mansión Karlov,NM,Español,0.2,4
Necropsia urgente,Asesinatos en la mansión Karlov,NM,Español,0.5,2
Novata observadora,Asesinatos en la mansión Karlov,NM,Inglés,0.15,1
Observadora retorcida,Asesinatos en la mansión Karlov,NM,Español,0.25,2
Pantano (V.1),Asesinatos en la mansión Karlov,NM,Inglés,0.3,1
Perderse en el laberinto,Asesinatos en la mansión Karlov,NM,Inglés,0.34,1
Perderse en el laberinto,Asesinatos en la mansión Karlov,NM,Inglés,0.2,1
Perderse en el laberinto,Asesinatos en la mansión Karlov,NM,Español,0.2,4
Pertrechador de la Agencia,Asesinatos en la mansión Karlov,NM,Español,0.05,1
Poner en jaque,Asesinatos en la mansión Karlov,NM,Español,0.05,1
Portero implacable,Asesinatos en la mansión Karlov,NM,Español,0.5,1
Pregunta con gancho,Asesinatos en la mansión Karlov,NM,Inglés,0.2,1
Quebrantacódigos fugitivo,Asesinatos en la mansión Karlov,NM,Inglés,0.4,1
Quebrantacódigos fugitivo,Asesinatos en la mansión Karlov,NM,Español,0.3,2
Quitar la máscara,Asesinatos en la mansión Karlov,NM,Español,0.08,3
Rama de Vitu-Ghazi,Asesinatos en la mansión Karlov,NM,Español,0.15,1
Rastreador vengativo,Asesinatos en la mansión Karlov,NM,Inglés,0.05,1
Reconstrucción macabra,Asesinatos en la mansión Karlov,NM,Español,0.05,2
Salida no autorizada,Asesinatos en la mansión Karlov,NM,Español,0.14,2
Servidor espinoso,Asesinatos en la mansión Karlov,NM,Español,0.5,2
Sonsacar una confesión,Asesinatos en la mansión Karlov,NM,Inglés,0.15,1
Tecnómana forense,Asesinatos en la mansión Karlov,NM,Español,1.3,1
"Teysa, oligarca opulenta",Asesinatos en la mansión Karlov,NM,Español,0.4,1
"Teysa, oligarca opulenta",Asesinatos en la mansión Karlov,NM,Inglés,0.3,1
"Tolsimir, la Luz de Medianoche",Asesinatos en la mansión Karlov,NM,Inglés,0.22,1
"Tolsimir, la Luz de Medianoche",Asesinatos en la mansión Karlov,NM,Español,0.3,1
Tripelía,Asesinatos en la mansión Karlov,NM,Inglés,0.6,1
Tripelía,Asesinatos en la mansión Karlov,NM,Inglés,0.6,1
Túnel de escape,Asesinatos en la mansión Karlov,NM,Español,0.25,3
Utilizar de apoyo,Asesinatos en la mansión Karlov,NM,Español,0.1,2
Utilizar de apoyo,Asesinatos en la mansión Karlov,NM,Español,0.15,1
Vampira consumealmas,Asesinatos en la mansión Karlov,NM,Inglés,0.2,1
"Vannifar, evolución enigmática",Asesinatos en la mansión Karlov,NM,Español,1.0,1
"Yarus, rugido de los dioses antiguos",Asesinatos en la mansión Karlov,NM,Español,0.7,2
A todo vapor,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Accidente desafortunado,Forajidos de Cruce de Truenos,NM,Español,0.1,3
Accidente desafortunado,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Acuerdo vinculante,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Acuerdo vinculante,Forajidos de Cruce de Truenos,NM,Español,0.1,1
Akul el Impenitente,Forajidos de Cruce de Truenos,NM,Español,0.3,1
Alborotador deslumbrante,Forajidos de Cruce de Truenos,NM,Español,0.1,1
Alborotador deslumbrante,Forajidos de Cruce de Truenos,NM,Inglés,0.15,7
Alboroto demoníaco,Forajidos de Cruce de Truenos,NM,Inglés,0.24,2
Alboroto demoníaco,Forajidos de Cruce de Truenos,NM,Inglés,0.3,1
Alboroto demoníaco,Forajidos de Cruce de Truenos,NM,Español,0.2,1
Alimaña hambrienta,Forajidos de Cruce de Truenos,NM,Español,0.1,1
Alimaña hambrienta,Forajidos de Cruce de Truenos,NM,Inglés,0.15,1
Alquimista de aloe,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Animador estridente,Forajidos de Cruce de Truenos,NM,Español,0.05,1
Animador estridente,Forajidos de Cruce de Truenos,NM,Inglés,0.13,1
"Annie Flash, la veterana",Forajidos de Cruce de Truenos,NM,Inglés,0.4,1
"Annie Flash, la veterana",Forajidos de Cruce de Truenos,NM,Inglés,0.3,1
Arco árido,Forajidos de Cruce de Truenos,NM,Inglés,0.6,3
Arco árido,Forajidos de Cruce de Truenos,NM,Español,0.45,3
Arco árido,Forajidos de Cruce de Truenos,NM,Español,0.45,3
Armadillo con armadura,Forajidos de Cruce de Truenos,NM,Español,0.05,1
Armadillo de Bosquespinas,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Arrastrero de tumbas,Forajidos de Cruce de Truenos,NM,Inglés,0.1,1
Arrastrero de tumbas,Forajidos de Cruce de Truenos,NM,Español,0.1,1
Arrastrero de tumbas,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Arroyo solitario,Forajidos de Cruce de Truenos,NM,Español,0.15,1
Arroyo solitario,Forajidos de Cruce de Truenos,NM,Inglés,0.1,1
Arroyo solitario,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Arrullo de Eriette,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Arrullo de Eriette,Forajidos de Cruce de Truenos,NM,Español,0.15,1
Asalto en la carretera,Forajidos de Cruce de Truenos,NM,Inglés,0.3,1
Asalto en la carretera,Forajidos de Cruce de Truenos,NM,Español,0.3,1
Asalto en la carretera,Forajidos de Cruce de Truenos,NM,Español,0.2,5
Avaricia insaciable,Forajidos de Cruce de Truenos,NM,Inglés,4.0,1
Ayudante argénteo,Forajidos de Cruce de Truenos,NM,Inglés,0.05,6
Baile de las barrillas,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Banda de vividores,Forajidos de Cruce de Truenos,NM,Español,0.05,1
Bandido de Puasrecias,Forajidos de Cruce de Truenos,NM,Inglés,0.15,1
Bandido de semblantes,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Barranco pútrido,Forajidos de Cruce de Truenos,NM,Español,0.15,2
Barranco pútrido,Forajidos de Cruce de Truenos,NM,Inglés,0.3,2
Barrillamala irascible,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Barrillamala irascible,Forajidos de Cruce de Truenos,NM,Inglés,0.44,1
Batea de oro,Forajidos de Cruce de Truenos,NM,Español,0.05,1
Batea de oro,Forajidos de Cruce de Truenos,NM,Inglés,0.05,7
Batea de oro,Forajidos de Cruce de Truenos,NM,Inglés,0.1,1
Bosque (V.1),Forajidos de Cruce de Truenos,NM,Inglés,0.32,2
Bosque (V.1),Forajidos de Cruce de Truenos,NM,Español,0.2,3
Botas de espuelava,Forajidos de Cruce de Truenos,NM,Inglés,1.98,2
Botas de espuelava,Forajidos de Cruce de Truenos,NM,Español,1.4,3
Brezal de creosotas,Forajidos de Cruce de Truenos,NM,Español,0.15,2
Brezal de creosotas,Forajidos de Cruce de Truenos,NM,Inglés,0.1,2
Brezal de creosotas,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Bruto de los Necroespuela,Forajidos de Cruce de Truenos,NM,Inglés,0.2,2
Buscadora de la frontera,Forajidos de Cruce de Truenos,NM,Español,0.1,1
Buscasangre desesperado,Forajidos de Cruce de Truenos,NM,Español,0.1,1
Cajapum,Forajidos de Cruce de Truenos,NM,Inglés,0.05,4
"Calamidad, infierno galopante",Forajidos de Cruce de Truenos,NM,Español,0.7,2
"Calamidad, infierno galopante",Forajidos de Cruce de Truenos,NM,Inglés,0.4,1
"Calzón, el forjabombas",Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Campaña de intimidación,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Canto fúnebre vivaz,Forajidos de Cruce de Truenos,NM,Español,0.5,2
Canto fúnebre vivaz,Forajidos de Cruce de Truenos,NM,Inglés,1.0,2
Capitán de los Necroespuela,Forajidos de Cruce de Truenos,NM,Español,0.25,1
Capitán de los Necroespuela,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Cartografiar la frontera,Forajidos de Cruce de Truenos,NM,Inglés,0.22,2
Cartografiar la frontera,Forajidos de Cruce de Truenos,NM,Inglés,0.2,3
Cartografiar la frontera,Forajidos de Cruce de Truenos,NM,Inglés,0.3,2
Cartografiar la frontera,Forajidos de Cruce de Truenos,NM,Español,0.13,1
Cañón erosionado,Forajidos de Cruce de Truenos,NM,Inglés,0.15,2
Cañón erosionado,Forajidos de Cruce de Truenos,NM,Inglés,0.3,1
Cañón erosionado,Forajidos de Cruce de Truenos,NM,Español,0.2,1
Cañón erosionado,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Centinela de Rojolito,Forajidos de Cruce de Truenos,NM,Inglés,0.05,3
Contratista sin escrúpulos,Forajidos de Cruce de Truenos,NM,Español,0.1,4
Convicción corrupta,Forajidos de Cruce de Truenos,NM,Español,0.2,2
Convicción corrupta,Forajidos de Cruce de Truenos,NM,Inglés,0.3,1
Corcel seráfico,Forajidos de Cruce de Truenos,NM,Español,0.2,1
Corcel seráfico,Forajidos de Cruce de Truenos,NM,Español,0.3,1
Correcaminos cauto,Forajidos de Cruce de Truenos,NM,Español,0.05,1
Cosecha de las tierras baldías,Forajidos de Cruce de Truenos,NM,Español,0.1,2
Cuerda mística,Forajidos de Cruce de Truenos,NM,Español,0.05,1
Cuervo de los presagios mortales,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Cuervo de los presagios mortales,Forajidos de Cruce de Truenos,NM,Español,0.15,1
Cuervo de los presagios mortales,Forajidos de Cruce de Truenos,NM,Español,0.1,2
Descarrilamiento explosivo,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Desenfundar rápido,Forajidos de Cruce de Truenos,NM,Español,0.05,1
Desenfundar rápido,Forajidos de Cruce de Truenos,NM,Inglés,0.15,1
Desentrañar los secretos,Forajidos de Cruce de Truenos,NM,Inglés,0.15,1
Desentrañar los secretos,Forajidos de Cruce de Truenos,NM,Español,0.05,1
Desmadre del cuatrero,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Desperado de Lodohondo,Forajidos de Cruce de Truenos,NM,Inglés,0.2,2
Destrozar el pueblo,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Destrozar el pueblo,Forajidos de Cruce de Truenos,NM,Español,0.15,1
"Destrozaviales, entusiasta de los explosivos",Forajidos de Cruce de Truenos,NM,Inglés,0.15,1
Disparar al sheriff,Forajidos de Cruce de Truenos,NM,Español,0.7,1
Disparar al sheriff,Forajidos de Cruce de Truenos,NM,Inglés,0.78,1
Disparar al sheriff,Forajidos de Cruce de Truenos,NM,Inglés,0.9,1
Disparo abrasador,Forajidos de Cruce de Truenos,NM,Inglés,0.3,1
Disparo abrasador,Forajidos de Cruce de Truenos,NM,Inglés,0.2,4
Disparo metamórfico,Forajidos de Cruce de Truenos,NM,Español,0.2,2
Disparo metamórfico,Forajidos de Cruce de Truenos,NM,Inglés,0.24,1
Disparo metamórfico,Forajidos de Cruce de Truenos,NM,Inglés,0.2,3
Domadora de condenados,Forajidos de Cruce de Truenos,NM,Inglés,0.1,3
"Dr. Aurlock, genio osado",Forajidos de Cruce de Truenos,NM,Español,0.15,1
Dragadora de tesoros,Forajidos de Cruce de Truenos,NM,Español,0.2,1
Dragadora de tesoros,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Duelista de la mente,Forajidos de Cruce de Truenos,NM,Español,0.8,3
"El Gitrog, montura voraz",Forajidos de Cruce de Truenos,NM,Inglés,2.7,1
En manos de la ley,Forajidos de Cruce de Truenos,NM,Inglés,0.1,1
En medio del fuego cruzado,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
En medio del fuego cruzado,Forajidos de Cruce de Truenos,NM,Español,0.1,2
"Ertha Jo, mentora de la frontera",Forajidos de Cruce de Truenos,NM,Inglés,0.22,1
Esfinge merodeadora,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Esfinge merodeadora,Forajidos de Cruce de Truenos,NM,Inglés,0.12,2
Esfinge merodeadora,Forajidos de Cruce de Truenos,NM,Español,0.1,2
Estafa cambiante,Forajidos de Cruce de Truenos,NM,Inglés,0.15,2
Este pueblo es demasiado pequeño,Forajidos de Cruce de Truenos,NM,Español,1.7,1
Fiebre del oro,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Fiebre del oro,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Fiebre del oro,Forajidos de Cruce de Truenos,NM,Español,0.1,1
Fiebre del oro,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Fingir tu propia muerte,Forajidos de Cruce de Truenos,NM,Inglés,0.1,1
"Flint, el Jaspe Risueño",Forajidos de Cruce de Truenos,NM,Inglés,1.6,1
Formar una banda,Forajidos de Cruce de Truenos,NM,Inglés,0.1,2
Formar una banda,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
"Fortuna, corcel leal",Forajidos de Cruce de Truenos,NM,Español,0.5,1
Frontera con tormenta de arena,Forajidos de Cruce de Truenos,NM,Inglés,0.2,2
Frontera con tormenta de arena,Forajidos de Cruce de Truenos,NM,Español,0.15,3
Frontera con tormenta de arena,Forajidos de Cruce de Truenos,NM,Inglés,0.24,1
Furia de los forajidos,Forajidos de Cruce de Truenos,NM,Inglés,0.1,1
Gallipato del archimago,Forajidos de Cruce de Truenos,NM,Español,0.4,1
Gallipato del archimago,Forajidos de Cruce de Truenos,NM,Inglés,0.3,1
"Geralf, el esculpecarne",Forajidos de Cruce de Truenos,NM,Inglés,1.79,2
Gryff de la congregación,Forajidos de Cruce de Truenos,NM,Inglés,0.1,3
Gryff de la congregación,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Gryff de la congregación,Forajidos de Cruce de Truenos,NM,Español,0.05,1
Hacienda móvil,Forajidos de Cruce de Truenos,NM,Inglés,0.05,1
Hada criadora,Forajidos de Cruce de Truenos,NM,Español,0.3,3
Hidra filondorado,Forajidos de Cruce de Truenos,NM,Inglés,9.2,1
Honesto Rutstein,Forajidos de Cruce de Truenos,NM,Inglés,0.7,2
Honesto Rutstein,Forajidos de Cruce de Truenos,NM,Inglés,0.6,1
"Huesitos, el carterista",Forajidos de Cruce de Truenos,NM,Inglés,7.8,1
Ilusión de escapatoria,Forajidos de Cruce de Truenos,NM,Inglés,0.2,2
Ilusión de escapatoria,Forajidos de Cruce de Truenos,NM,Inglés,0.3,1
Imponeleyes implacable,Forajidos de Cruce de Truenos,NM,Inglés,0.2,3
Incursión de requisición,Forajidos de Cruce de Truenos,NM,Inglés,0.5,1
Incursión de requisición,Forajidos de Cruce de Truenos,NM,Español,0.3,1
Incursión de requisición,Forajidos de Cruce de Truenos,NM,Inglés,0.3,1
Interferencia fantasmal,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Interferencia fantasmal,Forajidos de Cruce de Truenos,NM,Español,0.15,4
Intervención bovina,Forajidos de Cruce de Truenos,NM,Inglés,0.2,3
Isla (V.1),Forajidos de Cruce de Truenos,NM,Inglés,0.3,2
Isla (V.1),Forajidos de Cruce de Truenos,NM,Inglés,0.34,5
Jardinero de oasis,Forajidos de Cruce de Truenos,NM,Inglés,0.05,7
Jefe de establos intrépido,Forajidos de Cruce de Truenos,NM,Inglés,0.15,3
Jefe de establos intrépido,Forajidos de Cruce de Truenos,NM,Inglés,0.2,2
"Jolene, púgil saqueadora",Forajidos de Cruce de Truenos,NM,Inglés,0.14,1
"Jolene, púgil saqueadora",Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Kellan se une al equipo,Forajidos de Cruce de Truenos,NM,Inglés,0.3,1
La suerte hay que buscarla,Forajidos de Cruce de Truenos,NM,Español,0.12,2
La suerte hay que buscarla,Forajidos de Cruce de Truenos,NM,Inglés,0.15,1
Lacayo temerario,Forajidos de Cruce de Truenos,NM,Inglés,0.4,2
Lacayo temerario,Forajidos de Cruce de Truenos,NM,Inglés,0.25,1
Lacayo temerario,Forajidos de Cruce de Truenos,NM,Español,0.4,1
Ladrón de rictus,Forajidos de Cruce de Truenos,NM,Inglés,0.15,1
Lagarto ruina de magos,Forajidos de Cruce de Truenos,NM,Inglés,1.54,4
Lagarto ruina de magos,Forajidos de Cruce de Truenos,NM,Inglés,1.9,1
"Lazav, forastero conocido",Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
"Lazav, forastero conocido",Forajidos de Cruce de Truenos,NM,Inglés,0.15,1
Lazo de truenos,Forajidos de Cruce de Truenos,NM,Inglés,0.05,3
Levantamiento de las alimañas,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
"Lilah, Undefeated Slickshot",Forajidos de Cruce de Truenos,NM,Español,0.2,1
Llanura (V.1),Forajidos de Cruce de Truenos,NM,Inglés,0.4,1
Locomotora de lujo,Forajidos de Cruce de Truenos,NM,Español,0.08,2
Locomotora de lujo,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Locomotora de lujo,Forajidos de Cruce de Truenos,NM,Inglés,0.1,3
Locomotora de lujo,Forajidos de Cruce de Truenos,NM,Inglés,0.15,1
Manantiales estancados,Forajidos de Cruce de Truenos,NM,Inglés,0.15,3
Manantiales estancados,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Manantiales estancados,Forajidos de Cruce de Truenos,NM,Inglés,0.22,1
Merodeador hueco,Forajidos de Cruce de Truenos,NM,Español,0.16,4
Merodeador hueco,Forajidos de Cruce de Truenos,NM,Inglés,0.2,2
Meseta ilusoria,Forajidos de Cruce de Truenos,NM,Inglés,0.05,8
Minero abandonado,Forajidos de Cruce de Truenos,NM,Inglés,0.63,2
Minero abandonado,Forajidos de Cruce de Truenos,NM,Español,0.34,3
Montaña (V.1),Forajidos de Cruce de Truenos,NM,Español,0.3,2
Montaña (V.1),Forajidos de Cruce de Truenos,NM,Español,0.4,2
Montes espinosos,Forajidos de Cruce de Truenos,NM,Inglés,0.18,2
Montes espinosos,Forajidos de Cruce de Truenos,NM,Español,0.15,1
Montes espinosos,Forajidos de Cruce de Truenos,NM,Inglés,0.15,2
Montes espinosos,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Muerdetobillos,Forajidos de Cruce de Truenos,NM,Español,0.1,6
Muerdetobillos,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
"Míriam, la Susurradora de Manadas",Forajidos de Cruce de Truenos,NM,Inglés,0.1,2
"Míriam, la Susurradora de Manadas",Forajidos de Cruce de Truenos,NM,Inglés,0.22,1
Neutralizar a los guardias,Forajidos de Cruce de Truenos,NM,Inglés,0.23,1
Oasis exuberante,Forajidos de Cruce de Truenos,NM,Inglés,0.1,2
Oasis exuberante,Forajidos de Cruce de Truenos,NM,Inglés,0.15,1
Oasis exuberante,Forajidos de Cruce de Truenos,NM,Español,0.15,2
"Obeka, fraccionadora de segundos",Forajidos de Cruce de Truenos,NM,Inglés,0.6,1
"Oko, el cabecilla",Forajidos de Cruce de Truenos,NM,Inglés,1.3,1
Otra ronda,Forajidos de Cruce de Truenos,NM,Inglés,0.4,1
Pantano (V.1),Forajidos de Cruce de Truenos,NM,Inglés,0.4,4
Pastora de las nubes,Forajidos de Cruce de Truenos,NM,Español,0.1,2
Patio oculto,Forajidos de Cruce de Truenos,NM,Inglés,1.4,1
Perrito de las praderas,Forajidos de Cruce de Truenos,NM,Inglés,0.05,2
Piromantes del rodeo,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Piromantes del rodeo,Forajidos de Cruce de Truenos,NM,Español,0.05,1
Plan de fuga,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Plan de fuga,Forajidos de Cruce de Truenos,NM,Español,0.05,4
Plan de fuga,Forajidos de Cruce de Truenos,NM,Inglés,0.15,1
Planear el golpe,Forajidos de Cruce de Truenos,NM,Español,0.05,1
Planicies desoladas,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Planicies desoladas,Forajidos de Cruce de Truenos,NM,Inglés,0.24,2
Planicies desoladas,Forajidos de Cruce de Truenos,NM,Español,0.15,3
Planicies desoladas,Forajidos de Cruce de Truenos,NM,Español,0.25,1
Planicies desoladas,Forajidos de Cruce de Truenos,NM,Inglés,0.23,1
Premio del bandido,Forajidos de Cruce de Truenos,NM,Inglés,0.1,5
Pueblerinos vengativos,Forajidos de Cruce de Truenos,NM,Inglés,0.1,1
Pueblerinos vengativos,Forajidos de Cruce de Truenos,NM,Español,0.05,1
Rakdos se une al equipo,Forajidos de Cruce de Truenos,NM,Español,0.4,2
Rakdos se une al equipo,Forajidos de Cruce de Truenos,NM,Inglés,0.6,1
Rancho bucólico,Forajidos de Cruce de Truenos,NM,Inglés,0.15,1
Rancho bucólico,Forajidos de Cruce de Truenos,NM,Español,0.1,3
Reflejo fugaz,Forajidos de Cruce de Truenos,NM,Inglés,0.2,2
Reflejo fugaz,Forajidos de Cruce de Truenos,NM,Español,0.2,1
Riscos deteriorados,Forajidos de Cruce de Truenos,NM,Inglés,0.25,2
Riscos deteriorados,Forajidos de Cruce de Truenos,NM,Inglés,0.22,1
Riscos deteriorados,Forajidos de Cruce de Truenos,NM,Español,0.15,1
Riscos deteriorados,Forajidos de Cruce de Truenos,NM,Inglés,0.15,3
Rodeo de azufre,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Rompevías nezumi,Forajidos de Cruce de Truenos,NM,Inglés,0.23,1
Rompevías nezumi,Forajidos de Cruce de Truenos,NM,Español,0.24,1
Rompevías nezumi,Forajidos de Cruce de Truenos,NM,Español,0.13,5
Rompevías nezumi,Forajidos de Cruce de Truenos,NM,Inglés,0.2,2
Sabueso esterlino,Forajidos de Cruce de Truenos,NM,Inglés,0.1,7
Sabueso esterlino,Forajidos de Cruce de Truenos,NM,Inglés,0.15,1
Saqueadora de cámaras,Forajidos de Cruce de Truenos,NM,Español,0.1,2
Saqueadora de cámaras,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Saqueadora de minas,Forajidos de Cruce de Truenos,NM,Inglés,0.1,1
Saquear la ciénaga,Forajidos de Cruce de Truenos,NM,Español,1.0,1
Secuencia grácil,Forajidos de Cruce de Truenos,NM,Español,0.4,1
Secuencia grácil,Forajidos de Cruce de Truenos,NM,Inglés,0.2,2
"Selvala, pionera entusiasta",Forajidos de Cruce de Truenos,NM,Inglés,0.6,1
Sheriff del pasaje seguro,Forajidos de Cruce de Truenos,NM,Español,0.05,2
Sirviente del aguijón,Forajidos de Cruce de Truenos,NM,Inglés,0.2,2
Strix hostigador,Forajidos de Cruce de Truenos,NM,Español,0.1,4
Suturador forajido,Forajidos de Cruce de Truenos,NM,Español,0.05,1
Terror dorsoaguijón,Forajidos de Cruce de Truenos,NM,Español,0.2,2
Tomar el escudo,Forajidos de Cruce de Truenos,NM,Español,0.05,4
Torres de canalización,Forajidos de Cruce de Truenos,NM,Inglés,0.15,4
Torres de canalización,Forajidos de Cruce de Truenos,NM,Inglés,0.3,1
Torres de canalización,Forajidos de Cruce de Truenos,NM,Inglés,0.25,1
Trampa oculta,Forajidos de Cruce de Truenos,NM,Inglés,0.15,1
Tres pasos por delante,Forajidos de Cruce de Truenos,NM,Español,9.7,1
Tres pasos por delante,Forajidos de Cruce de Truenos,NM,Inglés,9.0,1
Un último trabajo,Forajidos de Cruce de Truenos,NM,Español,0.17,4
Un último trabajo,Forajidos de Cruce de Truenos,NM,Inglés,0.2,1
Vaca sagrada,Forajidos de Cruce de Truenos,NM,Español,0.1,2
"Vadmir, sangre fresca",Forajidos de Cruce de Truenos,NM,Inglés,0.34,1
Velo de piel de serpiente,Forajidos de Cruce de Truenos,NM,Inglés,0.15,1
Velo de piel de serpiente,Forajidos de Cruce de Truenos,NM,Inglés,0.1,4
Vendedora perspicaz,Forajidos de Cruce de Truenos,NM,Español,0.1,1
Viltejón obstinado,Forajidos de Cruce de Truenos,NM,Español,0.1,2
Vraska se une al equipo,Forajidos de Cruce de Truenos,NM,Español,0.7,2
Vraska se une al equipo,Forajidos de Cruce de Truenos,EX,Español,0.6,1
"Wylie Duke, héroe atiin",Forajidos de Cruce de Truenos,NM,Inglés,0.3,1
Ánima de polvo,Forajidos de Cruce de Truenos,NM,Español,0.24,1
